n_neighbors,n_components,min_dist,min_cluster_size,min_samples,cluster_eps,embedding_model,coherence,diversity,silhouette,mean_score
10,10,0.5,150,100,0.1,paraphrase-MiniLM-L6-v2,0.43359712964084673,0.8,0.7570966482162476,0.6635645926190314
10,10,0.5,150,100,0.1,neuralmind/bert-base-portuguese-cased,0.4990093906780019,0.925,0.72361820936203,0.7158758666800106
20,5,0.0,50,5,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.729282796382904,0.6857789725768294
20,5,0.0,50,5,0.1,all-distilroberta-v1,0.4445255481374113,0.9,0.22356589138507843,0.5226971465074967
20,5,0.0,50,5,0.1,paraphrase-MiniLM-L6-v2,0.39861868596851713,0.8,0.5695347785949707,0.5893844881878293
20,5,0.0,50,5,0.1,neuralmind/bert-base-portuguese-cased,0.5447563175125292,0.775,0.4594837427139282,0.5930800200754858
20,5,0.0,50,10,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.729282796382904,0.6857789725768294
20,5,0.0,50,10,0.1,all-distilroberta-v1,0.5238506145150444,0.8708333333333333,-0.06867723912000656,0.4420022362427904
20,5,0.0,50,10,0.1,paraphrase-MiniLM-L6-v2,0.39861868596851713,0.8,0.5695347189903259,0.5893844683196144
20,5,0.0,50,10,0.1,neuralmind/bert-base-portuguese-cased,0.5704367720928022,0.7846153846153846,0.47356241941452026,0.6095381920409023
20,5,0.0,50,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.7438402771949768,0.6885792887473509
20,5,0.0,50,100,0.1,all-distilroberta-v1,0.5937362800418285,0.8642857142857143,0.4266969561576843,0.6282396501617424
20,5,0.0,50,100,0.1,paraphrase-MiniLM-L6-v2,0.45160576344578746,0.875,0.8368015289306641,0.7211357641254837
20,5,0.0,50,100,0.1,neuralmind/bert-base-portuguese-cased,0.613845338398564,0.7875,0.23192638158798218,0.544423906662182
20,5,0.0,100,5,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.7292826771736145,0.6857789328403996
20,5,0.0,100,5,0.1,all-distilroberta-v1,0.44357119636663295,0.875,0.6253712177276611,0.647980804698098
20,5,0.0,100,5,0.1,paraphrase-MiniLM-L6-v2,0.417940415446363,0.7,0.11508701741695404,0.41100914428777235
20,5,0.0,100,5,0.1,neuralmind/bert-base-portuguese-cased,0.536898395162385,0.8041666666666667,0.4955754578113556,0.6122135065468024
20,5,0.0,100,10,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.729282796382904,0.6857789725768294
20,5,0.0,100,10,0.1,all-distilroberta-v1,0.5863128312879063,0.8357142857142857,0.3610617220401764,0.5943629463474561
20,5,0.0,100,10,0.1,paraphrase-MiniLM-L6-v2,0.4146042300940432,0.7166666666666667,0.10540109872817993,0.4122239984962966
20,5,0.0,100,10,0.1,neuralmind/bert-base-portuguese-cased,0.5837060819313986,0.815,0.4741348326206207,0.6242803048506731
20,5,0.0,100,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.7438403367996216,0.6885793086155658
20,5,0.0,100,100,0.1,all-distilroberta-v1,0.5937362800418285,0.8642857142857143,0.4266969859600067,0.6282396600958499
20,5,0.0,100,100,0.1,paraphrase-MiniLM-L6-v2,0.45160576344578746,0.875,0.8368014693260193,0.7211357442572689
20,5,0.0,100,100,0.1,neuralmind/bert-base-portuguese-cased,0.6453702206508766,0.84,0.4744884967803955,0.6532862391437574
20,5,0.0,150,5,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.729282796382904,0.6857789725768294
20,5,0.0,150,5,0.1,all-distilroberta-v1,0.44357119636663295,0.875,0.6253712177276611,0.647980804698098
20,5,0.0,150,5,0.1,paraphrase-MiniLM-L6-v2,0.417940415446363,0.7,0.11508703976869583,0.41100915173835295
20,5,0.0,150,5,0.1,neuralmind/bert-base-portuguese-cased,0.5565466897398583,0.8125,0.44507014751434326,0.6047056124180672
20,5,0.0,150,10,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.729282796382904,0.6857789725768294
20,5,0.0,150,10,0.1,all-distilroberta-v1,0.5863128312879063,0.8357142857142857,0.36106178164482117,0.5943629662156711
20,5,0.0,150,10,0.1,paraphrase-MiniLM-L6-v2,0.4146042300940432,0.7166666666666667,0.10540108382701874,0.4122239935292429
20,5,0.0,150,10,0.1,neuralmind/bert-base-portuguese-cased,0.6025994217663037,0.85,0.23980340361595154,0.5641342751274184
20,5,0.0,150,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.7438402771949768,0.6885792887473509
20,5,0.0,150,100,0.1,all-distilroberta-v1,0.5937362800418285,0.8642857142857143,0.4266969561576843,0.6282396501617424
20,5,0.0,150,100,0.1,paraphrase-MiniLM-L6-v2,0.45160576344578746,0.875,0.8368015289306641,0.7211357641254837
20,5,0.0,150,100,0.1,neuralmind/bert-base-portuguese-cased,0.6453702206508766,0.84,0.4744884967803955,0.6532862391437574
20,5,0.1,50,5,0.1,all-MiniLM-L6-v2,0.37100554911184225,0.975,0.3054017424583435,0.5504690971900619
20,5,0.1,50,5,0.1,all-distilroberta-v1,0.49624373511499076,0.89375,-0.035357341170310974,0.4515454646482266
20,5,0.1,50,5,0.1,paraphrase-MiniLM-L6-v2,0.39861868596851713,0.8,0.5320180654525757,0.5768789171403643
20,5,0.1,50,5,0.1,neuralmind/bert-base-portuguese-cased,0.5933773533303598,0.803125,0.5050411224365234,0.6338478252556278
20,5,0.1,50,10,0.1,all-MiniLM-L6-v2,0.48827421426171036,0.7928571428571428,0.3836559057235718,0.5549290876141416
20,5,0.1,50,10,0.1,all-distilroberta-v1,0.5287353036296888,0.815,0.25370675325393677,0.5324806856278751
20,5,0.1,50,10,0.1,paraphrase-MiniLM-L6-v2,0.39861868596851713,0.8,0.5320180654525757,0.5768789171403643
20,5,0.1,50,10,0.1,neuralmind/bert-base-portuguese-cased,0.5688539714174338,0.8166666666666667,0.4664819836616516,0.617334207248584
20,5,0.1,50,100,0.1,all-MiniLM-L6-v2,0.47954725329822345,0.85,0.6828412413597107,0.670796164885978
20,5,0.1,50,100,0.1,all-distilroberta-v1,0.587964508747025,0.8571428571428571,0.38117220997810364,0.6087598586226619
20,5,0.1,50,100,0.1,paraphrase-MiniLM-L6-v2,0.4187424892461233,0.75,0.14879965782165527,0.43918071568925954
20,5,0.1,50,100,0.1,neuralmind/bert-base-portuguese-cased,0.643794300394716,0.7285714285714285,0.6747674345970154,0.68237772118772
20,5,0.1,100,5,0.1,all-MiniLM-L6-v2,0.4936654312292803,0.725,0.42911145091056824,0.5492589607132828
20,5,0.1,100,5,0.1,all-distilroberta-v1,0.5706536317687942,0.7444444444444445,0.43430855870246887,0.5831355449719026
20,5,0.1,100,5,0.1,paraphrase-MiniLM-L6-v2,0.42482597878370376,0.75,-0.08698207139968872,0.3626146357946716
20,5,0.1,100,5,0.1,neuralmind/bert-base-portuguese-cased,0.5138319262413571,0.9,-0.052994560450315475,0.4536124552636805
20,5,0.1,100,10,0.1,all-MiniLM-L6-v2,0.49637792719866825,0.735,0.4540402591228485,0.5618060621071722
20,5,0.1,100,10,0.1,all-distilroberta-v1,0.578089873350432,0.8,0.416871041059494,0.5983203048033087
20,5,0.1,100,10,0.1,paraphrase-MiniLM-L6-v2,0.4237559662927446,0.75,0.11882074177265167,0.43085890268846544
20,5,0.1,100,10,0.1,neuralmind/bert-base-portuguese-cased,0.620446515379732,0.775,0.4997813403606415,0.6317426185801245
20,5,0.1,100,100,0.1,all-MiniLM-L6-v2,0.47954725329822345,0.85,0.6828412413597107,0.670796164885978
20,5,0.1,100,100,0.1,all-distilroberta-v1,0.5711346550362874,0.8083333333333333,0.4130987226963043,0.597522237021975
20,5,0.1,100,100,0.1,paraphrase-MiniLM-L6-v2,0.4187424892461233,0.75,0.14879965782165527,0.43918071568925954
20,5,0.1,100,100,0.1,neuralmind/bert-base-portuguese-cased,0.6627686662165223,0.84,0.5366412401199341,0.6798033021121522
20,5,0.1,150,5,0.1,all-MiniLM-L6-v2,0.5237854525343449,0.75,0.47098734974861145,0.5815909340943187
20,5,0.1,150,5,0.1,all-distilroberta-v1,0.4510028129487922,0.875,0.5615673065185547,0.6291900398224489
20,5,0.1,150,5,0.1,paraphrase-MiniLM-L6-v2,0.4658338366846228,0.7333333333333333,0.6628963947296143,0.6206878549158568
20,5,0.1,150,5,0.1,neuralmind/bert-base-portuguese-cased,0.5138319262413571,0.9,-0.052994560450315475,0.4536124552636805
20,5,0.1,150,10,0.1,all-MiniLM-L6-v2,0.5507223671295601,0.8071428571428572,0.48180365562438965,0.6132229599656024
20,5,0.1,150,10,0.1,all-distilroberta-v1,0.578089873350432,0.8,0.416871041059494,0.5983203048033087
20,5,0.1,150,10,0.1,paraphrase-MiniLM-L6-v2,0.44052637969680586,0.85,0.7705682516098022,0.6870315437688693
20,5,0.1,150,10,0.1,neuralmind/bert-base-portuguese-cased,0.5283795369550104,0.925,-0.06963905692100525,0.4612468266780017
20,5,0.1,150,100,0.1,all-MiniLM-L6-v2,0.47954725329822345,0.85,0.6828412413597107,0.670796164885978
20,5,0.1,150,100,0.1,all-distilroberta-v1,0.6014697174268472,0.83,0.42355334758758545,0.6183410216714775
20,5,0.1,150,100,0.1,paraphrase-MiniLM-L6-v2,0.4433586031686284,0.85,0.7862094044685364,0.693189335879055
20,5,0.1,150,100,0.1,neuralmind/bert-base-portuguese-cased,0.5222153927155041,0.925,0.027339428663253784,0.4915182737929193
20,5,0.5,50,5,0.1,all-MiniLM-L6-v2,0.4418405178207056,0.7916666666666666,0.4298096299171448,0.554438938134839
20,5,0.5,50,5,0.1,all-distilroberta-v1,0.5198441222825863,0.8363636363636363,0.22460800409317017,0.5269385875797976
20,5,0.5,50,5,0.1,paraphrase-MiniLM-L6-v2,0.3654089213111843,0.825,0.3328513205051422,0.5077534139387755
20,5,0.5,50,5,0.1,neuralmind/bert-base-portuguese-cased,0.550853590017029,0.81,0.2873897850513458,0.549414458356125
20,5,0.5,50,10,0.1,all-MiniLM-L6-v2,0.48129188850837423,0.815,0.3677752614021301,0.5546890499701681
20,5,0.5,50,10,0.1,all-distilroberta-v1,0.45713702142911367,0.9166666666666666,0.05150457099080086,0.47510275302886035
20,5,0.5,50,10,0.1,paraphrase-MiniLM-L6-v2,0.41062793513154205,0.8,0.3342571258544922,0.5149616869953447
20,5,0.5,50,10,0.1,neuralmind/bert-base-portuguese-cased,0.6052438101241391,0.78,0.39381787180900574,0.5930205606443816
20,5,0.5,50,100,0.1,all-MiniLM-L6-v2,0.5168423274239957,0.83,0.5785276889801025,0.6417900054680327
20,5,0.5,50,100,0.1,all-distilroberta-v1,0.5566026319228521,0.84,0.3787042796611786,0.5917689705280101
20,5,0.5,50,100,0.1,paraphrase-MiniLM-L6-v2,0.4533027909115257,0.825,0.6915177702903748,0.6566068537339668
20,5,0.5,50,100,0.1,neuralmind/bert-base-portuguese-cased,0.5715171546971529,0.875,0.596386730670929,0.6809679617893606
20,5,0.5,100,5,0.1,all-MiniLM-L6-v2,0.39801704505898805,0.825,0.08397214114665985,0.4356630620685493
20,5,0.5,100,5,0.1,all-distilroberta-v1,0.552643848246017,0.8111111111111111,0.32514938712120056,0.5629681154927763
20,5,0.5,100,5,0.1,paraphrase-MiniLM-L6-v2,0.49277588573879005,0.7083333333333334,0.3594917058944702,0.5202003083221979
20,5,0.5,100,5,0.1,neuralmind/bert-base-portuguese-cased,0.5574565970256377,0.8,0.3354828357696533,0.564313144265097
20,5,0.5,100,10,0.1,all-MiniLM-L6-v2,0.4784505998447705,0.7428571428571429,0.393503338098526,0.5382703602668132
20,5,0.5,100,10,0.1,all-distilroberta-v1,0.47461261744361893,0.875,0.3588351309299469,0.5694825827911886
20,5,0.5,100,10,0.1,paraphrase-MiniLM-L6-v2,0.49936456675053825,0.78,0.5190256237983704,0.5994633968496362
20,5,0.5,100,10,0.1,neuralmind/bert-base-portuguese-cased,0.5404283468724511,0.9,0.5021806955337524,0.6475363474687345
20,5,0.5,100,100,0.1,all-MiniLM-L6-v2,0.48405568368978025,0.85,0.4211900532245636,0.5850819123047812
20,5,0.5,100,100,0.1,all-distilroberta-v1,0.5406435121562632,0.8125,0.4344758689403534,0.5958731270322055
20,5,0.5,100,100,0.1,paraphrase-MiniLM-L6-v2,0.4533027909115257,0.825,0.6915177702903748,0.6566068537339668
20,5,0.5,100,100,0.1,neuralmind/bert-base-portuguese-cased,0.5033736375078074,0.95,0.7110125422477722,0.7214620599185265
20,5,0.5,150,5,0.1,all-MiniLM-L6-v2,0.4889858866437554,0.875,0.4082336127758026,0.5907398331398527
20,5,0.5,150,5,0.1,all-distilroberta-v1,0.5052593824825945,0.7416666666666667,0.12435930222272873,0.4570951171239967
20,5,0.5,150,5,0.1,paraphrase-MiniLM-L6-v2,0.5047995282007792,0.85,0.5314907431602478,0.628763423787009
20,5,0.5,150,5,0.1,neuralmind/bert-base-portuguese-cased,0.5069693646861321,0.9,0.2533363103866577,0.5534352250242632
20,5,0.5,150,10,0.1,all-MiniLM-L6-v2,0.5258699860090104,0.84,0.4326971471309662,0.5995223777133255
20,5,0.5,150,10,0.1,all-distilroberta-v1,0.47461261744361893,0.875,0.3588351905345917,0.5694826026594035
20,5,0.5,150,10,0.1,paraphrase-MiniLM-L6-v2,0.46542598274213814,0.7875,0.5785338878631592,0.6104866235350991
20,5,0.5,150,10,0.1,neuralmind/bert-base-portuguese-cased,0.5404283468724511,0.9,0.5021806955337524,0.6475363474687345
20,5,0.5,150,100,0.1,all-MiniLM-L6-v2,0.48405568368978025,0.85,0.4211900532245636,0.5850819123047812
20,5,0.5,150,100,0.1,all-distilroberta-v1,0.4713747215108636,0.7666666666666667,0.28673288226127625,0.5082580901462689
20,5,0.5,150,100,0.1,paraphrase-MiniLM-L6-v2,0.4533027909115257,0.825,0.6915177702903748,0.6566068537339668
20,5,0.5,150,100,0.1,neuralmind/bert-base-portuguese-cased,0.5033736375078074,0.95,0.7110125422477722,0.7214620599185265
20,10,0.0,50,5,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.7348935604095459,0.6876492272523768
20,10,0.0,50,5,0.1,all-distilroberta-v1,0.435372441942483,0.9166666666666666,0.19920264184474945,0.517080583484633
20,10,0.0,50,5,0.1,paraphrase-MiniLM-L6-v2,0.39861868596851713,0.8,0.5545141696929932,0.5843776185538369
20,10,0.0,50,5,0.1,neuralmind/bert-base-portuguese-cased,0.5413208983741618,0.8058823529411765,0.4162604510784149,0.5878212341312511
20,10,0.0,50,10,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.7348935008049011,0.6876492073841618
20,10,0.0,50,10,0.1,all-distilroberta-v1,0.5358255078543243,0.7933333333333333,0.4187127649784088,0.5826238687220221
20,10,0.0,50,10,0.1,paraphrase-MiniLM-L6-v2,0.39861868596851713,0.8,0.5545141696929932,0.5843776185538369
20,10,0.0,50,10,0.1,neuralmind/bert-base-portuguese-cased,0.5465555281063972,0.8041666666666667,0.44139912724494934,0.5973737740060044
20,10,0.0,50,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.7494628429412842,0.6904534773294534
20,10,0.0,50,100,0.1,all-distilroberta-v1,0.5933287974767508,0.8642857142857143,0.45000696182250977,0.635873824528325
20,10,0.0,50,100,0.1,paraphrase-MiniLM-L6-v2,0.45160576344578746,0.875,0.8468214869499207,0.7244757501319027
20,10,0.0,50,100,0.1,neuralmind/bert-base-portuguese-cased,0.6115599986681809,0.7875,0.259095162153244,0.5527183869404749
20,10,0.0,100,5,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.7348935008049011,0.6876492073841618
20,10,0.0,100,5,0.1,all-distilroberta-v1,0.44597988993737253,0.875,0.6100820302963257,0.6436873067445661
20,10,0.0,100,5,0.1,paraphrase-MiniLM-L6-v2,0.4228822644499255,0.6833333333333333,0.12017149478197098,0.4087956975217433
20,10,0.0,100,5,0.1,neuralmind/bert-base-portuguese-cased,0.5600492828799772,0.815,0.12263479828834534,0.4992280270561075
20,10,0.0,100,10,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.7348935008049011,0.6876492073841618
20,10,0.0,100,10,0.1,all-distilroberta-v1,0.592733626577236,0.75,0.478161484003067,0.6069650368601011
20,10,0.0,100,10,0.1,paraphrase-MiniLM-L6-v2,0.4200966411531044,0.7,0.12485101073980331,0.4149825506309692
20,10,0.0,100,10,0.1,neuralmind/bert-base-portuguese-cased,0.5883838102030361,0.8166666666666667,0.20570607483386993,0.5369188505678576
20,10,0.0,100,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.7494628429412842,0.6904534773294534
20,10,0.0,100,100,0.1,all-distilroberta-v1,0.5933287974767508,0.8642857142857143,0.45000696182250977,0.635873824528325
20,10,0.0,100,100,0.1,paraphrase-MiniLM-L6-v2,0.45160576344578746,0.875,0.8468214273452759,0.7244757302636877
20,10,0.0,100,100,0.1,neuralmind/bert-base-portuguese-cased,0.6471467657801458,0.83,0.49515122175216675,0.6574326625107708
20,10,0.0,150,5,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.7348935008049011,0.6876492073841618
20,10,0.0,150,5,0.1,all-distilroberta-v1,0.44597988993737253,0.875,0.6100819706916809,0.6436872868763511
20,10,0.0,150,5,0.1,paraphrase-MiniLM-L6-v2,0.4228822644499255,0.6833333333333333,0.12017149478197098,0.4087956975217433
20,10,0.0,150,5,0.1,neuralmind/bert-base-portuguese-cased,0.5550618802472627,0.7833333333333333,0.17987795174121857,0.5060910551072716
20,10,0.0,150,10,0.1,all-MiniLM-L6-v2,0.47805412134758407,0.85,0.7348935008049011,0.6876492073841618
20,10,0.0,150,10,0.1,all-distilroberta-v1,0.44279730389278227,0.875,0.6055139899253845,0.6411037646060556
20,10,0.0,150,10,0.1,paraphrase-MiniLM-L6-v2,0.4200966411531044,0.7,0.12485101819038391,0.4149825531144961
20,10,0.0,150,10,0.1,neuralmind/bert-base-portuguese-cased,0.5666658812129414,0.825,0.2090975046157837,0.5335877952762417
20,10,0.0,150,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.7494628429412842,0.6904534773294534
20,10,0.0,150,100,0.1,all-distilroberta-v1,0.5933287974767508,0.8642857142857143,0.45000699162483215,0.6358738344624325
20,10,0.0,150,100,0.1,paraphrase-MiniLM-L6-v2,0.45160576344578746,0.875,0.8468216061592102,0.7244757898683325
20,10,0.0,150,100,0.1,neuralmind/bert-base-portuguese-cased,0.6471467657801458,0.83,0.4951512813568115,0.6574326823789858
20,10,0.1,50,5,0.1,all-MiniLM-L6-v2,0.5097318130607303,0.790625,0.428219735622406,0.5761921828943788
20,10,0.1,50,5,0.1,all-distilroberta-v1,0.4884196801989034,0.78,0.47133710980415344,0.5799189300010189
20,10,0.1,50,5,0.1,paraphrase-MiniLM-L6-v2,0.3689796862712823,0.8,0.5123111009597778,0.5604302624103533
20,10,0.1,50,5,0.1,neuralmind/bert-base-portuguese-cased,0.5508595088031218,0.8863636363636364,0.3945911228656769,0.6106047560108117
20,10,0.1,50,10,0.1,all-MiniLM-L6-v2,0.4928239655120047,0.7961538461538461,0.5371125936508179,0.6086968017722229
20,10,0.1,50,10,0.1,all-distilroberta-v1,0.5034186629624309,0.7791666666666667,0.430248498916626,0.5709446095152412
20,10,0.1,50,10,0.1,paraphrase-MiniLM-L6-v2,0.3689796862712823,0.8,0.5123111009597778,0.5604302624103533
20,10,0.1,50,10,0.1,neuralmind/bert-base-portuguese-cased,0.5764873872476554,0.7791666666666667,0.4528075158596039,0.6028205232579753
20,10,0.1,50,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.6955245733261108,0.6724740541243955
20,10,0.1,50,100,0.1,all-distilroberta-v1,0.5863074994625134,0.8642857142857143,0.4217868149280548,0.6241266762254275
20,10,0.1,50,100,0.1,paraphrase-MiniLM-L6-v2,0.44316463149417645,0.7666666666666667,0.1541580855846405,0.4546631279151612
20,10,0.1,50,100,0.1,neuralmind/bert-base-portuguese-cased,0.6419322788807261,0.75,0.42821818590164185,0.6067168215941227
20,10,0.1,100,5,0.1,all-MiniLM-L6-v2,0.5227208253369534,0.7333333333333333,0.45872169733047485,0.5715919520002538
20,10,0.1,100,5,0.1,all-distilroberta-v1,0.5613084283493074,0.8666666666666667,0.2156209945678711,0.5478653631946151
20,10,0.1,100,5,0.1,paraphrase-MiniLM-L6-v2,0.44746189019802673,0.725,-0.10994239896535873,0.35417316374422264
20,10,0.1,100,5,0.1,neuralmind/bert-base-portuguese-cased,0.5750116686635269,0.8875,0.4215850830078125,0.6280322505571131
20,10,0.1,100,10,0.1,all-MiniLM-L6-v2,0.5047184654250981,0.74,0.5584052801132202,0.6010412485127729
20,10,0.1,100,10,0.1,all-distilroberta-v1,0.570321516770092,0.7611111111111111,0.4742529094219208,0.6018951791010413
20,10,0.1,100,10,0.1,paraphrase-MiniLM-L6-v2,0.48469311553866223,0.65,0.6997427344322205,0.6114786166569609
20,10,0.1,100,10,0.1,neuralmind/bert-base-portuguese-cased,0.6109555990509808,0.8785714285714286,0.4820346236228943,0.657187217081768
20,10,0.1,100,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.6955245733261108,0.6724740541243955
20,10,0.1,100,100,0.1,all-distilroberta-v1,0.5662196098453226,0.8083333333333333,0.44586580991744995,0.6068062510320353
20,10,0.1,100,100,0.1,paraphrase-MiniLM-L6-v2,0.44316463149417645,0.7666666666666667,0.1541580855846405,0.4546631279151612
20,10,0.1,100,100,0.1,neuralmind/bert-base-portuguese-cased,0.6411530741820286,0.9375,0.5241366028785706,0.7009298923535331
20,10,0.1,150,5,0.1,all-MiniLM-L6-v2,0.548143019110831,0.8166666666666667,0.4656052589416504,0.6101383149063827
20,10,0.1,150,5,0.1,all-distilroberta-v1,0.5707757562680922,0.7555555555555555,0.44152316451072693,0.5892848254447915
20,10,0.1,150,5,0.1,paraphrase-MiniLM-L6-v2,0.432321376454429,0.8,0.7055049538612366,0.6459421101052218
20,10,0.1,150,5,0.1,neuralmind/bert-base-portuguese-cased,0.5791522199940166,0.8642857142857143,0.4431803822517395,0.6288727721771568
20,10,0.1,150,10,0.1,all-MiniLM-L6-v2,0.5203051310000503,0.7714285714285715,0.47724148631095886,0.5896583962465268
20,10,0.1,150,10,0.1,all-distilroberta-v1,0.570321516770092,0.7611111111111111,0.4742529094219208,0.6018951791010413
20,10,0.1,150,10,0.1,paraphrase-MiniLM-L6-v2,0.47984833436698743,0.7166666666666667,0.7050298452377319,0.633848282090462
20,10,0.1,150,10,0.1,neuralmind/bert-base-portuguese-cased,0.5619139122116867,0.94,0.3375433087348938,0.6131524069821935
20,10,0.1,150,100,0.1,all-MiniLM-L6-v2,0.47189758904707596,0.85,0.6955245733261108,0.6724740541243955
20,10,0.1,150,100,0.1,all-distilroberta-v1,0.5904119373718768,0.84,0.4532437324523926,0.6278852232747565
20,10,0.1,150,100,0.1,paraphrase-MiniLM-L6-v2,0.4501243276663859,0.85,0.7841894030570984,0.6947712435744947
20,10,0.1,150,100,0.1,neuralmind/bert-base-portuguese-cased,0.5732904931939408,0.9666666666666667,0.6856018304824829,0.7418529967810302
20,10,0.5,50,5,0.1,all-MiniLM-L6-v2,0.49911676930863913,0.8083333333333333,0.5387512445449829,0.6154004490623185
20,10,0.5,50,5,0.1,all-distilroberta-v1,0.47937630251827706,0.9,0.2810879945755005,0.5534880990312592
20,10,0.5,50,5,0.1,paraphrase-MiniLM-L6-v2,0.4086944110130757,0.8,0.3691655695438385,0.5259533268523048
20,10,0.5,50,5,0.1,neuralmind/bert-base-portuguese-cased,0.4938930902057954,0.8944444444444445,0.35866519808769226,0.5823342442459775
20,10,0.5,50,10,0.1,all-MiniLM-L6-v2,0.45322532628817147,0.88,0.5294402241706848,0.6208885168196188
20,10,0.5,50,10,0.1,all-distilroberta-v1,0.5474050303349205,0.8545454545454545,0.5259265899658203,0.6426256916153984
20,10,0.5,50,10,0.1,paraphrase-MiniLM-L6-v2,0.43289762786428043,0.775,0.37026575207710266,0.5260544599804611
20,10,0.5,50,10,0.1,neuralmind/bert-base-portuguese-cased,0.5320458022861265,0.9,0.3139643669128418,0.5820033897329894
20,10,0.5,50,100,0.1,all-MiniLM-L6-v2,0.5594414672766421,0.86,0.7346042394638062,0.7180152355801495
20,10,0.5,50,100,0.1,all-distilroberta-v1,0.5561591103622985,0.85,0.4630983769893646,0.6230858291172211
20,10,0.5,50,100,0.1,paraphrase-MiniLM-L6-v2,0.4782468961707784,0.85,0.6190595626831055,0.6491021529512947
20,10,0.5,50,100,0.1,neuralmind/bert-base-portuguese-cased,0.5398760280417054,0.95,-0.05498599633574486,0.47829667723532016
20,10,0.5,100,5,0.1,all-MiniLM-L6-v2,0.5246435862569809,0.82,0.5831483006477356,0.6425972956349054
20,10,0.5,100,5,0.1,all-distilroberta-v1,0.47937630251827706,0.9,0.2810879945755005,0.5534880990312592
20,10,0.5,100,5,0.1,paraphrase-MiniLM-L6-v2,0.44753183081966214,0.9,0.4228499233722687,0.5901272513973103
20,10,0.5,100,5,0.1,neuralmind/bert-base-portuguese-cased,0.5518310458233805,0.8916666666666667,0.4844970703125,0.642664927600849
20,10,0.5,100,10,0.1,all-MiniLM-L6-v2,0.4940490976404334,0.8214285714285714,0.5365902185440063,0.6173559625376704
20,10,0.5,100,10,0.1,all-distilroberta-v1,0.49389766051697986,0.9,0.26611506938934326,0.553337576635441
20,10,0.5,100,10,0.1,paraphrase-MiniLM-L6-v2,0.46225081672149104,0.85,0.4816993772983551,0.5979833980066154
20,10,0.5,100,10,0.1,neuralmind/bert-base-portuguese-cased,0.4714830211652465,0.9,0.5014447569847107,0.624309259383319
20,10,0.5,100,100,0.1,all-MiniLM-L6-v2,0.4822616198568033,0.9,0.517574667930603,0.6332787625958022
20,10,0.5,100,100,0.1,all-distilroberta-v1,0.5561591103622985,0.85,0.46309831738471985,0.6230858092490061
20,10,0.5,100,100,0.1,paraphrase-MiniLM-L6-v2,0.4782468961707784,0.85,0.6190595626831055,0.6491021529512947
20,10,0.5,100,100,0.1,neuralmind/bert-base-portuguese-cased,0.6158159355503454,0.8875,0.8202499151229858,0.7745219502244437
20,10,0.5,150,5,0.1,all-MiniLM-L6-v2,0.5115735380690533,0.8333333333333334,0.5204117894172668,0.6217728869398845
20,10,0.5,150,5,0.1,all-distilroberta-v1,0.47937630251827706,0.9,0.2810879945755005,0.5534880990312592
20,10,0.5,150,5,0.1,paraphrase-MiniLM-L6-v2,0.4544160959638456,0.875,0.46506357192993164,0.5981598892979257
20,10,0.5,150,5,0.1,neuralmind/bert-base-portuguese-cased,0.564221227970842,0.9166666666666666,0.5241336226463318,0.6683405057612801
20,10,0.5,150,10,0.1,all-MiniLM-L6-v2,0.5354949764442061,0.84,0.5493196249008179,0.641604867115008
20,10,0.5,150,10,0.1,all-distilroberta-v1,0.49389766051697986,0.9,0.26611506938934326,0.553337576635441
20,10,0.5,150,10,0.1,paraphrase-MiniLM-L6-v2,0.46225081672149104,0.85,0.4816993772983551,0.5979833980066154
20,10,0.5,150,10,0.1,neuralmind/bert-base-portuguese-cased,0.5298572943326155,0.8833333333333333,0.5251704454421997,0.6461203577027161
20,10,0.5,150,100,0.1,all-MiniLM-L6-v2,0.4822616198568033,0.9,0.517574667930603,0.6332787625958022
20,10,0.5,150,100,0.1,all-distilroberta-v1,0.4825146947834644,0.7666666666666667,0.48143288493156433,0.5768714154605652
20,10,0.5,150,100,0.1,paraphrase-MiniLM-L6-v2,0.4782468961707784,0.85,0.6190595626831055,0.6491021529512947
20,10,0.5,150,100,0.1,neuralmind/bert-base-portuguese-cased,0.5331491722817466,0.975,0.6986254453659058,0.7355915392158842
